i,j,fill
387,6,1
388,6,1
389,6,1
390,6,1
391,6,1
392,6,1
393,6,1
394,6,1
395,6,1
400,6,1
401,6,1
402,6,1
404,6,1
405,6,1
406,6,1
407,6,1
408,6,1
409,6,1
489,6,1
490,6,1
491,6,1
492,6,1
493,6,1
494,6,1
495,6,1
496,6,1
497,6,1
499,6,1
523,6,1
525,6,1
533,6,1
555,6,1
616,6,1
617,6,1
618,6,1
619,6,1
620,6,1
621,6,1
673,6,1
727,6,1
729,6,1
733,6,1
734,6,1
736,6,1
737,6,1
738,6,1
739,6,1
740,6,1
741,6,1
742,6,1
743,6,1
745,6,1
746,6,1
747,6,1
749,6,1
751,6,1
754,6,1
755,6,1
756,6,1
757,6,1
758,6,1
759,6,1
761,6,1
763,6,1
765,6,1
767,6,1
769,6,1
770,6,1
774,6,1
775,6,1
779,6,1
780,6,1
788,6,1
789,6,1
791,6,1
796,6,1
800,6,1
801,6,1
802,6,1
804,6,1
805,6,1
806,6,1
828,6,1
829,6,1
854,6,1
855,6,1
857,6,1
866,6,1
870,6,1
880,6,1
881,6,1
890,6,1
899,6,1
901,6,1
902,6,1
903,6,1
905,6,1
907,6,1
908,6,1
909,6,1
936,6,1
937,6,1
938,6,1
941,6,1
942,6,1
943,6,1
945,6,1
953,6,1
954,6,1
955,6,1
956,6,1
957,6,1
958,6,1
959,6,1
960,6,1
961,6,1
962,6,1
963,6,1
964,6,1
1237,6,1
1239,6,1
1241,6,1
1242,6,1
1243,6,1
1244,6,1
1245,6,1
1246,6,1
1247,6,1
1309,6,1
1310,6,1
1311,6,1
1312,6,1
1313,6,1
1314,6,1
1315,6,1
1316,6,1
1317,6,1
1318,6,1
1319,6,1
1320,6,1
1321,6,1
1322,6,1
1323,6,1
1324,6,1
1391,6,1
1392,6,1
1393,6,1
1394,6,1
1395,6,1
1396,6,1
1412,6,1
1498,6,1
1499,6,1
1500,6,1
1501,6,1
1502,6,1
1503,6,1
1529,6,1
1622,6,1
1623,6,1
1624,6,1
1625,6,1
1626,6,1
1627,6,1
1628,6,1
1629,6,1
1630,6,1
1631,6,1
1632,6,1
1633,6,1
1634,6,1
1635,6,1
1636,6,1
1637,6,1
1638,6,1
1639,6,1
1640,6,1
1641,6,1
1642,6,1
1643,6,1
1644,6,1
1645,6,1
1646,6,1
1647,6,1
1648,6,1
1649,6,1
1650,6,1
1651,6,1
1652,6,1
1653,6,1
1654,6,1
1655,6,1
1656,6,1
1657,6,1
1658,6,1
1659,6,1
1660,6,1
1661,6,1
1662,6,1
1663,6,1
1664,6,1
1665,6,1
1666,6,1
1667,6,1
1668,6,1
1669,6,1
1670,6,1
1671,6,1
1672,6,1
1673,6,1
1674,6,1
1675,6,1
1676,6,1
1677,6,1
1678,6,1
1679,6,1
1680,6,1
1682,6,1
1683,6,1
1684,6,1
1685,6,1
1686,6,1
1687,6,1
1688,6,1
1689,6,1
1690,6,1
1691,6,1
1692,6,1
1693,6,1
1694,6,1
1695,6,1
1696,6,1
1697,6,1
1698,6,1
1699,6,1
1700,6,1
1701,6,1
1702,6,1
1703,6,1
1704,6,1
1705,6,1
1706,6,1
1707,6,1
1708,6,1
1709,6,1
1710,6,1
1711,6,1
1712,6,1
1713,6,1
1714,6,1
1715,6,1
1716,6,1
1717,6,1
1718,6,1
1719,6,1
1720,6,1
1721,6,1
1732,6,1
1734,6,1
1735,6,1
1736,6,1
1737,6,1
1752,6,1
1753,6,1
1754,6,1
1756,6,1
1760,6,1
1761,6,1
1762,6,1
1769,6,1
1774,6,1
1777,6,1
1779,6,1
1780,6,1
1781,6,1
1782,6,1
1783,6,1
1784,6,1
1785,6,1
1797,6,1
1798,6,1
1799,6,1
1800,6,1
1801,6,1
1802,6,1
1803,6,1
1805,6,1
1806,6,1
1807,6,1
1810,6,1
1811,6,1
1812,6,1
1813,6,1
1814,6,1
1815,6,1
1816,6,1
1817,6,1
1818,6,1
1819,6,1
1820,6,1
1821,6,1
1822,6,1
1823,6,1
1824,6,1
1825,6,1
1826,6,1
1827,6,1
1828,6,1
1829,6,1
1832,6,1
1833,6,1
1834,6,1
1835,6,1
1836,6,1
1837,6,1
1838,6,1
1839,6,1
1840,6,1
1841,6,1
1842,6,1
1843,6,1
1844,6,1
1845,6,1
1846,6,1
1847,6,1
1848,6,1
1849,6,1
1850,6,1
1851,6,1
1852,6,1
1853,6,1
1856,6,1
1857,6,1
1858,6,1
1859,6,1
1860,6,1
1861,6,1
1862,6,1
1863,6,1
1864,6,1
1865,6,1
1866,6,1
1868,6,1
1869,6,1
1871,6,1
1881,6,1
1882,6,1
1883,6,1
1884,6,1
1887,6,1
1888,6,1
1889,6,1
1890,6,1
1894,6,1
1895,6,1
1896,6,1
1897,6,1
1898,6,1
1899,6,1
1905,6,1
1907,6,1
1909,6,1
1910,6,1
1911,6,1
1983,6,1
1985,6,1
1986,6,1
1990,6,1
1991,6,1
2000,6,1
2021,6,1
2024,6,1
2025,6,1
2026,6,1
2030,6,1
2039,6,1
2041,6,1
2042,6,1
2043,6,1
2044,6,1
2048,6,1
2049,6,1
2060,6,1
2071,6,1
2072,6,1
2094,6,1
2100,6,1
2101,6,1
2102,6,1
2104,6,1
2105,6,1
2113,6,1
2116,6,1
2124,6,1
2128,6,1
2129,6,1
2130,6,1
2131,6,1
2133,6,1
2135,6,1
2156,6,1
2189,6,1
2190,6,1
2191,6,1
2192,6,1
2193,6,1
2194,6,1
2195,6,1
2196,6,1
2197,6,1
2198,6,1
2199,6,1
2200,6,1
2201,6,1
2202,6,1
2203,6,1
2204,6,1
2205,6,1
2206,6,1
2207,6,1
2208,6,1
2215,6,1
2220,6,1
2221,6,1
2222,6,1
2223,6,1
2224,6,1
2226,6,1
2227,6,1
2228,6,1
2265,6,1
2266,6,1
2267,6,1
2268,6,1
2269,6,1
2270,6,1
2276,6,1
2285,6,1
2286,6,1
2297,6,1
2298,6,1
2302,6,1
2303,6,1
2336,6,1
2337,6,1
2338,6,1
2339,6,1
2344,6,1
2347,6,1
2348,6,1
2370,6,1
2371,6,1
2372,6,1
2373,6,1
2374,6,1
2375,6,1
2376,6,1
2377,6,1
2378,6,1
2379,6,1
2380,6,1
2381,6,1
2382,6,1
2383,6,1
2400,6,1
2401,6,1
2403,6,1
2404,6,1
2405,6,1
2406,6,1
2407,6,1
2410,6,1
2411,6,1
2430,6,1
2441,6,1
2445,6,1
2451,6,1
2452,6,1
2453,6,1
2454,6,1
2455,6,1
2456,6,1
2457,6,1
2461,6,1
2469,6,1
2470,6,1
2471,6,1
2472,6,1
2473,6,1
2474,6,1
2475,6,1
2477,6,1
2478,6,1
2479,6,1
2489,6,1
2490,6,1
2491,6,1
2492,6,1
2501,6,1
2506,6,1
2507,6,1
2508,6,1
2509,6,1
2510,6,1
2511,6,1
2512,6,1
2513,6,1
2514,6,1
2515,6,1
2516,6,1
2517,6,1
2518,6,1
2519,6,1
2520,6,1
2521,6,1
2522,6,1
2523,6,1
2524,6,1
2528,6,1
2529,6,1
2530,6,1
2531,6,1
2532,6,1
2533,6,1
2534,6,1
2535,6,1
2536,6,1
2537,6,1
2538,6,1
2539,6,1
2540,6,1
2541,6,1
2543,6,1
2544,6,1
2548,6,1
2549,6,1
2550,6,1
2551,6,1
2553,6,1
2554,6,1
2555,6,1
2559,6,1
2560,6,1
2564,6,1
2566,6,1
2567,6,1
2568,6,1
2569,6,1
2570,6,1
2571,6,1
2572,6,1
2573,6,1
2574,6,1
2575,6,1
2576,6,1
2577,6,1
2578,6,1
2579,6,1
2580,6,1
2582,6,1
2587,6,1
2588,6,1
2593,6,1
2596,6,1
2597,6,1
2602,6,1
2603,6,1
2604,6,1
2605,6,1
2607,6,1
2609,6,1
2610,6,1
2611,6,1
2612,6,1
2613,6,1
2614,6,1
2615,6,1
2616,6,1
2617,6,1
2618,6,1
2620,6,1
2625,6,1
2626,6,1
2628,6,1
2629,6,1
2633,6,1
2634,6,1
2636,6,1
2637,6,1
2638,6,1
2639,6,1
2640,6,1
2641,6,1
2643,6,1
2644,6,1
2645,6,1
2646,6,1
2648,6,1
2649,6,1
2650,6,1
2651,6,1
2652,6,1
2653,6,1
2655,6,1
2658,6,1
2659,6,1
2660,6,1
2661,6,1
2662,6,1
2663,6,1
2664,6,1
2665,6,1
2666,6,1
2668,6,1
2669,6,1
2670,6,1
2671,6,1
2672,6,1
2673,6,1
2674,6,1
2675,6,1
2676,6,1
2677,6,1
2678,6,1
2679,6,1
2680,6,1
2681,6,1
2682,6,1
2683,6,1
2684,6,1
2685,6,1
2686,6,1
2687,6,1
2688,6,1
2689,6,1
2690,6,1
2692,6,1
2695,6,1
2696,6,1
2698,6,1
2700,6,1
2701,6,1
2704,6,1
2705,6,1
2709,6,1
2710,6,1
2711,6,1
2712,6,1
2713,6,1
2714,6,1
2715,6,1
2716,6,1
2717,6,1
2718,6,1
2719,6,1
2720,6,1
2721,6,1
2722,6,1
2723,6,1
2724,6,1
2752,6,1
2754,6,1
2756,6,1
2759,6,1
2781,6,1
2782,6,1
2791,6,1
2824,6,1
2844,6,1
2869,6,1
2879,6,1
2880,6,1
2882,6,1
2883,6,1
2884,6,1
2886,6,1
2887,6,1
2888,6,1
2890,6,1
2891,6,1
2892,6,1
2893,6,1
2894,6,1
2896,6,1
2898,6,1
2899,6,1
2901,6,1
2902,6,1
2907,6,1
2908,6,1
2909,6,1
2910,6,1
2911,6,1
2912,6,1
2913,6,1
2915,6,1
2917,6,1
2921,6,1
2922,6,1
2923,6,1
2926,6,1
2936,6,1
2937,6,1
2938,6,1
2939,6,1
2940,6,1
2941,6,1
2942,6,1
2943,6,1
2944,6,1
2945,6,1
2946,6,1
2947,6,1
2986,6,1
2989,6,1
2990,6,1
3009,6,1
3011,6,1
3014,6,1
3017,6,1
3018,6,1
3197,6,1
3201,6,1
3309,6,1
3310,6,1
3320,6,1
3356,6,1
3371,6,1
3372,6,1
3377,6,1
3508,6,1
3509,6,1
3510,6,1
3511,6,1
3512,6,1
3513,6,1
3514,6,1
3515,6,1
3516,6,1
3522,6,1
3523,6,1
3542,6,1
3549,6,1
3551,6,1
3552,6,1
3553,6,1
3554,6,1
3559,6,1
3560,6,1
3561,6,1
3562,6,1
3564,6,1
3565,6,1
3566,6,1
3567,6,1
3568,6,1
3569,6,1
3571,6,1
3572,6,1
3573,6,1
3575,6,1
3576,6,1
3577,6,1
3578,6,1
3579,6,1
3582,6,1
3583,6,1
3585,6,1
3586,6,1
3589,6,1
3590,6,1
3591,6,1
3592,6,1
3594,6,1
3597,6,1
3598,6,1
3599,6,1
3601,6,1
3602,6,1
3603,6,1
3604,6,1
3606,6,1
3607,6,1
3608,6,1
3609,6,1
3610,6,1
3611,6,1
3612,6,1
3613,6,1
3622,6,1
3623,6,1
3624,6,1
3625,6,1
3626,6,1
3627,6,1
3628,6,1
3629,6,1
3630,6,1
3631,6,1
3632,6,1
3633,6,1
3634,6,1
3635,6,1
3636,6,1
3639,6,1
3641,6,1
3642,6,1
3643,6,1
3650,6,1
3651,6,1
3653,6,1
3654,6,1
3655,6,1
3656,6,1
3663,6,1
3664,6,1
3674,6,1
3675,6,1
3676,6,1
3692,6,1
3693,6,1
3694,6,1
3695,6,1
3697,6,1
3698,6,1
3708,6,1
3709,6,1
3710,6,1
3713,6,1
3714,6,1
3715,6,1
3716,6,1
3717,6,1
3719,6,1
3723,6,1
3725,6,1
3726,6,1
3727,6,1
3728,6,1
3729,6,1
3730,6,1
3736,6,1
3743,6,1
3745,6,1
3778,6,1
3779,6,1
3780,6,1
3868,6,1
3904,6,1
3917,6,1
3918,6,1
3919,6,1
3920,6,1
3921,6,1
3922,6,1
3931,6,1
3932,6,1
3933,6,1
3934,6,1
3935,6,1
3936,6,1
3937,6,1
3938,6,1
3939,6,1
3940,6,1
3941,6,1
3942,6,1
4004,6,1
4006,6,1
4007,6,1
4008,6,1
4236,6,1
4237,6,1
4239,6,1
4240,6,1
4241,6,1
4242,6,1
4243,6,1
4244,6,1
4245,6,1
4246,6,1
4248,6,1
4249,6,1
4250,6,1
4251,6,1
4252,6,1
4254,6,1
4255,6,1
4256,6,1
4257,6,1
4258,6,1
4259,6,1
4260,6,1
4263,6,1
4264,6,1
4265,6,1
4266,6,1
4267,6,1
4269,6,1
4270,6,1
4271,6,1
4272,6,1
4273,6,1
4275,6,1
4276,6,1
4277,6,1
4278,6,1
4279,6,1
4280,6,1
4281,6,1
4282,6,1
4284,6,1
4285,6,1
4286,6,1
4289,6,1
4290,6,1
4291,6,1
4292,6,1
4293,6,1
4294,6,1
4382,6,1
4383,6,1
4384,6,1
4385,6,1
4386,6,1
4503,6,1
4504,6,1
4505,6,1
4506,6,1
4507,6,1
4508,6,1
4509,6,1
4510,6,1
4511,6,1
4512,6,1
4513,6,1
4514,6,1
4515,6,1
4516,6,1
4517,6,1
4518,6,1
4519,6,1
4520,6,1
4521,6,1
4522,6,1
4523,6,1
4524,6,1
4525,6,1
4526,6,1
4527,6,1
4539,6,1
4812,6,1
4813,6,1
4814,6,1
4815,6,1
4816,6,1
4820,6,1
4824,6,1
4825,6,1
4826,6,1
4828,6,1
4831,6,1
4832,6,1
4834,6,1
4835,6,1
4836,6,1
4837,6,1
4838,6,1
5100,6,1
5105,6,1
5106,6,1
5107,6,1
5108,6,1
5111,6,1
5112,6,1
5113,6,1
5114,6,1
5115,6,1
5116,6,1
5117,6,1
5118,6,1
5119,6,1
5120,6,1
5121,6,1
5122,6,1
5123,6,1
5124,6,1
5125,6,1
5126,6,1
5127,6,1
5128,6,1
5129,6,1
5130,6,1
5131,6,1
5132,6,1
5133,6,1
5134,6,1
5135,6,1
5136,6,1
5137,6,1
5138,6,1
5139,6,1
5140,6,1
5141,6,1
5142,6,1
5143,6,1
5144,6,1
5145,6,1
5146,6,1
5147,6,1
5148,6,1
5149,6,1
5150,6,1
5151,6,1
5152,6,1
5153,6,1
5154,6,1
5155,6,1
5156,6,1
5157,6,1
5158,6,1
5159,6,1
5160,6,1
5161,6,1
5162,6,1
5163,6,1
5164,6,1
5165,6,1
5166,6,1
5167,6,1
5168,6,1
5169,6,1
5170,6,1
5171,6,1
5172,6,1
5173,6,1
5174,6,1
5175,6,1
5176,6,1
5177,6,1
5178,6,1
5179,6,1
5180,6,1
5181,6,1
5182,6,1
5183,6,1
5184,6,1
5186,6,1
5187,6,1
5188,6,1
5189,6,1
5190,6,1
5191,6,1
5192,6,1
5193,6,1
5194,6,1
5195,6,1
5196,6,1
5197,6,1
5198,6,1
5199,6,1
5203,6,1
5204,6,1
5205,6,1
5208,6,1
5209,6,1
5210,6,1
5211,6,1
5212,6,1
5213,6,1
5214,6,1
5215,6,1
5216,6,1
5227,6,1
5228,6,1
5251,6,1
5254,6,1
5265,6,1
5271,6,1
5283,6,1
5284,6,1
5287,6,1
5288,6,1
5313,6,1
5314,6,1
5315,6,1
5316,6,1
5317,6,1
5318,6,1
5319,6,1
5320,6,1
5321,6,1
5322,6,1
5323,6,1
5324,6,1
5325,6,1
5326,6,1
5327,6,1
5328,6,1
5331,6,1
5332,6,1
5333,6,1
5334,6,1
5337,6,1
5338,6,1
5343,6,1
5352,6,1
5357,6,1
5358,6,1
5361,6,1
5384,6,1
5386,6,1
5401,6,1
5417,6,1
5418,6,1
5426,6,1
5429,6,1
5430,6,1
5431,6,1
5434,6,1
5438,6,1
5439,6,1
5451,6,1
5453,6,1
5466,6,1
5472,6,1
5473,6,1
5474,6,1
5475,6,1
5476,6,1
5477,6,1
5478,6,1
5479,6,1
5480,6,1
5481,6,1
5482,6,1
5483,6,1
5484,6,1
5485,6,1
5486,6,1
5487,6,1
5488,6,1
5489,6,1
5490,6,1
5491,6,1
5492,6,1
5493,6,1
5494,6,1
5495,6,1
5496,6,1
5497,6,1
5498,6,1
5499,6,1
5500,6,1
5501,6,1
5502,6,1
5503,6,1
5504,6,1
5505,6,1
5506,6,1
5507,6,1
5508,6,1
5509,6,1
5510,6,1
5511,6,1
5512,6,1
5513,6,1
5514,6,1
5515,6,1
5516,6,1
5517,6,1
5518,6,1
5519,6,1
5520,6,1
5521,6,1
5522,6,1
5523,6,1
5524,6,1
5525,6,1
5526,6,1
5527,6,1
5529,6,1
5530,6,1
5531,6,1
5532,6,1
5533,6,1
5535,6,1
5536,6,1
5537,6,1
5538,6,1
5539,6,1
5540,6,1
5541,6,1
5542,6,1
5543,6,1
5544,6,1
5545,6,1
5546,6,1
5547,6,1
5548,6,1
5549,6,1
5550,6,1
5551,6,1
5552,6,1
5553,6,1
5554,6,1
5555,6,1
5556,6,1
5558,6,1
5559,6,1
5560,6,1
5561,6,1
5563,6,1
5564,6,1
5565,6,1
5566,6,1
5567,6,1
5568,6,1
5569,6,1
5570,6,1
5571,6,1
5572,6,1
5573,6,1
5574,6,1
5575,6,1
5576,6,1
5577,6,1
5578,6,1
5579,6,1
5580,6,1
5581,6,1
5582,6,1
5584,6,1
5585,6,1
5586,6,1
5587,6,1
5588,6,1
5590,6,1
5591,6,1
5592,6,1
5593,6,1
5594,6,1
5595,6,1
5596,6,1
5597,6,1
5598,6,1
5599,6,1
5600,6,1
5601,6,1
5602,6,1
5603,6,1
5604,6,1
5605,6,1
5606,6,1
5607,6,1
5608,6,1
5609,6,1
5610,6,1
5611,6,1
5612,6,1
5613,6,1
5614,6,1
5615,6,1
5616,6,1
5617,6,1
5618,6,1
5619,6,1
5620,6,1
5621,6,1
5622,6,1
5623,6,1
5624,6,1
5625,6,1
5626,6,1
5627,6,1
5628,6,1
5629,6,1
5630,6,1
5631,6,1
5632,6,1
5633,6,1
5634,6,1
5635,6,1
5636,6,1
5637,6,1
5638,6,1
5639,6,1
5640,6,1
5641,6,1
5642,6,1
5643,6,1
5644,6,1
5645,6,1
5646,6,1
5647,6,1
5648,6,1
5649,6,1
5650,6,1
5651,6,1
5652,6,1
5653,6,1
5654,6,1
5655,6,1
5656,6,1
5657,6,1
5658,6,1
5659,6,1
5660,6,1
5661,6,1
5662,6,1
5663,6,1
5665,6,1
5667,6,1
5672,6,1
5715,6,1
5716,6,1
5747,6,1
5748,6,1
5749,6,1
5788,6,1
5828,6,1
5829,6,1
5830,6,1
5852,6,1
5853,6,1
5854,6,1
5855,6,1
5862,6,1
5875,6,1
5876,6,1
5878,6,1
5884,6,1
5885,6,1
5886,6,1
5887,6,1
5888,6,1
5889,6,1
5892,6,1
5903,6,1
5904,6,1
5905,6,1
5906,6,1
5911,6,1
5912,6,1
5913,6,1
5948,6,1
5949,6,1
5950,6,1
5951,6,1
5952,6,1
5953,6,1
5954,6,1
5955,6,1
5956,6,1
5957,6,1
5958,6,1
5959,6,1
5960,6,1
6036,6,1
6037,6,1
6038,6,1
6039,6,1
6040,6,1
6041,6,1
6042,6,1
6043,6,1
6044,6,1
6045,6,1
6046,6,1
6047,6,1
6048,6,1
6049,6,1
6050,6,1
6051,6,1
6052,6,1
6053,6,1
6054,6,1
6055,6,1
6056,6,1
6057,6,1
6058,6,1
6059,6,1
6060,6,1
6061,6,1
6062,6,1
6063,6,1
6064,6,1
6065,6,1
6066,6,1
6067,6,1
6068,6,1
6069,6,1
6073,6,1
6074,6,1
6075,6,1
6076,6,1
6077,6,1
6078,6,1
6079,6,1
6114,6,1
6115,6,1
6116,6,1
6117,6,1
6119,6,1
6120,6,1
6121,6,1
6122,6,1
6123,6,1
6124,6,1
6125,6,1
6126,6,1
6127,6,1
6128,6,1
6129,6,1
6130,6,1
6131,6,1
6191,6,1
6192,6,1
6193,6,1
6201,6,1
6202,6,1
6302,6,1
6471,6,1
6472,6,1
6473,6,1
6474,6,1
6485,6,1
6486,6,1
6487,6,1
6489,6,1
6490,6,1
6491,6,1
6492,6,1
6495,6,1
6496,6,1
6497,6,1
6498,6,1
6501,6,1
6502,6,1
6503,6,1
6504,6,1
6505,6,1
6506,6,1
6528,6,1
6529,6,1
6530,6,1
6582,6,1
6649,6,1
6687,6,1
6747,6,1
6749,6,1
6756,6,1
6765,6,1
6766,6,1
6768,6,1
6784,6,1
6785,6,1
6786,6,1
6787,6,1
6788,6,1
6789,6,1
6790,6,1
6791,6,1
6792,6,1
6798,6,1
6805,6,1
6808,6,1
6831,6,1
6832,6,1
6860,6,1
6861,6,1
6862,6,1
6863,6,1
6864,6,1
6865,6,1
6866,6,1
6867,6,1
6868,6,1
6869,6,1
6874,6,1
6875,6,1
6876,6,1
6878,6,1
6879,6,1
6880,6,1
6889,6,1
6890,6,1
6928,6,1
6929,6,1
6931,6,1
6938,6,1
6946,6,1
6947,6,1
6948,6,1
6949,6,1
6950,6,1
6951,6,1
6952,6,1
6953,6,1
6954,6,1
6955,6,1
6956,6,1
6957,6,1
6959,6,1
6960,6,1
6965,6,1
6966,6,1
6967,6,1
6968,6,1
6969,6,1
6970,6,1
6971,6,1
6972,6,1
6973,6,1
6974,6,1
6975,6,1
6976,6,1
6977,6,1
2,7,1
398,7,1
414,7,1
418,7,1
421,7,1
422,7,1
433,7,1
434,7,1
437,7,1
439,7,1
440,7,1
442,7,1
444,7,1
526,7,1
625,7,1
626,7,1
627,7,1
639,7,1
640,7,1
658,7,1
659,7,1
660,7,1
676,7,1
696,7,1
730,7,1
748,7,1
750,7,1
760,7,1
766,7,1
768,7,1
771,7,1
772,7,1
782,7,1
783,7,1
784,7,1
794,7,1
795,7,1
797,7,1
799,7,1
803,7,1
883,7,1
888,7,1
889,7,1
897,7,1
898,7,1
904,7,1
906,7,1
926,7,1
927,7,1
928,7,1
929,7,1
930,7,1
931,7,1
932,7,1
933,7,1
940,7,1
944,7,1
1238,7,1
1240,7,1
1249,7,1
1250,7,1
1251,7,1
1252,7,1
1253,7,1
1254,7,1
1255,7,1
1256,7,1
1257,7,1
1258,7,1
1259,7,1
1260,7,1
1261,7,1
1262,7,1
1263,7,1
1264,7,1
1265,7,1
1266,7,1
1267,7,1
1268,7,1
1269,7,1
1270,7,1
1282,7,1
1283,7,1
1284,7,1
1285,7,1
1286,7,1
1287,7,1
1290,7,1
1291,7,1
1292,7,1
1293,7,1
1294,7,1
1296,7,1
1297,7,1
1298,7,1
1299,7,1
1300,7,1
1301,7,1
1302,7,1
1303,7,1
1304,7,1
1305,7,1
1306,7,1
1381,7,1
1382,7,1
1383,7,1
1384,7,1
1385,7,1
1386,7,1
1387,7,1
1388,7,1
1389,7,1
1398,7,1
1399,7,1
1400,7,1
1401,7,1
1402,7,1
1403,7,1
1404,7,1
1405,7,1
1406,7,1
1413,7,1
1504,7,1
1505,7,1
1506,7,1
1507,7,1
1511,7,1
1526,7,1
1533,7,1
1534,7,1
1536,7,1
1537,7,1
1538,7,1
1539,7,1
1541,7,1
1543,7,1
1544,7,1
1545,7,1
1546,7,1
1547,7,1
1548,7,1
1549,7,1
1550,7,1
1551,7,1
1552,7,1
1553,7,1
1554,7,1
1555,7,1
1556,7,1
1557,7,1
1558,7,1
1559,7,1
1560,7,1
1561,7,1
1562,7,1
1563,7,1
1564,7,1
1565,7,1
1566,7,1
1567,7,1
1568,7,1
1569,7,1
1571,7,1
1572,7,1
1573,7,1
1574,7,1
1579,7,1
1580,7,1
1581,7,1
1582,7,1
1583,7,1
1584,7,1
1585,7,1
1589,7,1
1590,7,1
1591,7,1
1597,7,1
1599,7,1
1604,7,1
1605,7,1
1609,7,1
1611,7,1
1612,7,1
1731,7,1
1733,7,1
1755,7,1
1757,7,1
1758,7,1
1759,7,1
1763,7,1
1764,7,1
1765,7,1
1766,7,1
1767,7,1
1768,7,1
1770,7,1
1771,7,1
1772,7,1
1773,7,1
1775,7,1
1776,7,1
1778,7,1
1808,7,1
1830,7,1
1867,7,1
1872,7,1
1874,7,1
1875,7,1
1876,7,1
1877,7,1
1878,7,1
1879,7,1
1885,7,1
1886,7,1
1892,7,1
1893,7,1
1901,7,1
1902,7,1
1904,7,1
1906,7,1
1908,7,1
1912,7,1
1926,7,1
1969,7,1
1970,7,1
1971,7,1
1972,7,1
2038,7,1
2045,7,1
2050,7,1
2055,7,1
2061,7,1
2062,7,1
2075,7,1
2093,7,1
2097,7,1
2236,7,1
2240,7,1
2243,7,1
2296,7,1
2301,7,1
2307,7,1
2355,7,1
2356,7,1
2389,7,1
2390,7,1
2391,7,1
2392,7,1
2393,7,1
2394,7,1
2395,7,1
2438,7,1
2439,7,1
2444,7,1
2458,7,1
2504,7,1
2556,7,1
2561,7,1
2589,7,1
2631,7,1
2632,7,1
2706,7,1
2707,7,1
2753,7,1
2760,7,1
2761,7,1
2763,7,1
2766,7,1
2768,7,1
2769,7,1
2770,7,1
2771,7,1
2772,7,1
2773,7,1
2774,7,1
2775,7,1
2776,7,1
2777,7,1
2778,7,1
2779,7,1
2804,7,1
2817,7,1
2818,7,1
2819,7,1
2820,7,1
2881,7,1
2885,7,1
2889,7,1
2895,7,1
2897,7,1
2900,7,1
2903,7,1
2904,7,1
2905,7,1
2906,7,1
2914,7,1
2916,7,1
2918,7,1
2919,7,1
2920,7,1
2924,7,1
2925,7,1
2927,7,1
2928,7,1
2929,7,1
2930,7,1
2931,7,1
2932,7,1
2933,7,1
2934,7,1
2935,7,1
2987,7,1
3204,7,1
3211,7,1
3317,7,1
3394,7,1
3395,7,1
3421,7,1
3422,7,1
3423,7,1
3424,7,1
3425,7,1
3426,7,1
3427,7,1
3428,7,1
3429,7,1
3430,7,1
3431,7,1
3432,7,1
3433,7,1
3434,7,1
3435,7,1
3436,7,1
3437,7,1
3438,7,1
3439,7,1
3440,7,1
3441,7,1
3442,7,1
3443,7,1
3444,7,1
3445,7,1
3446,7,1
3447,7,1
3448,7,1
3449,7,1
3450,7,1
3451,7,1
3452,7,1
3453,7,1
3454,7,1
3455,7,1
3456,7,1
3457,7,1
3458,7,1
3459,7,1
3460,7,1
3461,7,1
3462,7,1
3463,7,1
3464,7,1
3465,7,1
3466,7,1
3467,7,1
3468,7,1
3469,7,1
3470,7,1
3471,7,1
3472,7,1
3473,7,1
3474,7,1
3475,7,1
3476,7,1
3477,7,1
3478,7,1
3479,7,1
3480,7,1
3481,7,1
3482,7,1
3483,7,1
3484,7,1
3485,7,1
3486,7,1
3487,7,1
3488,7,1
3489,7,1
3490,7,1
3491,7,1
3492,7,1
3493,7,1
3494,7,1
3495,7,1
3496,7,1
3497,7,1
3498,7,1
3499,7,1
3500,7,1
3501,7,1
3502,7,1
3503,7,1
3504,7,1
3507,7,1
3554,7,1
3555,7,1
3556,7,1
3557,7,1
3558,7,1
3561,7,1
3562,7,1
3570,7,1
3600,7,1
3605,7,1
3614,7,1
3644,7,1
3645,7,1
3646,7,1
3648,7,1
3652,7,1
3657,7,1
3658,7,1
3661,7,1
3667,7,1
3672,7,1
3677,7,1
3678,7,1
3689,7,1
3707,7,1
3718,7,1
3720,7,1
3721,7,1
3722,7,1
3737,7,1
3742,7,1
3768,7,1
3774,7,1
3775,7,1
3777,7,1
3781,7,1
3782,7,1
3830,7,1
3831,7,1
3832,7,1
3833,7,1
3834,7,1
3835,7,1
3836,7,1
3837,7,1
3838,7,1
3839,7,1
3840,7,1
3841,7,1
3842,7,1
3843,7,1
3844,7,1
3845,7,1
3846,7,1
3847,7,1
3848,7,1
3849,7,1
3850,7,1
3851,7,1
3872,7,1
3874,7,1
3876,7,1
3877,7,1
3878,7,1
3880,7,1
3881,7,1
3882,7,1
3883,7,1
3884,7,1
3885,7,1
3888,7,1
3890,7,1
3892,7,1
3893,7,1
3894,7,1
3899,7,1
3900,7,1
3901,7,1
3902,7,1
3903,7,1
3908,7,1
3966,7,1
4238,7,1
4261,7,1
4262,7,1
4268,7,1
4274,7,1
4283,7,1
4287,7,1
4288,7,1
4296,7,1
4369,7,1
4370,7,1
4371,7,1
4540,7,1
4563,7,1
4719,7,1
4839,7,1
5185,7,1
5201,7,1
5202,7,1
5206,7,1
5207,7,1
5270,7,1
